exp_id,client,segment,variation_pair,final_mean_control,final_mean_test,final_lift,final_ci_low,final_ci_high,final_pvalue,final_dt,days_tracked
7361.0,UGT_ANDROID,Winbacks,1 vs 2,0.07741480859420732,0.16014993489182766,106.87248060161336,0.02152172922468657,0.14394852337055408,0.008071636634425467,2026-05-12,9
7361.0,UGT_ANDROID,Winbacks,1 vs 3,0.07741480859420732,0.13882790994040572,79.3299143425044,0.004532383395619115,0.11829381929677768,0.034333045376641155,2026-05-12,9
7361.0,UGT_IOS,Total,1 vs 2,0.7432308588994186,0.778004578915303,4.678723925346354,-0.04382037352618251,0.1133678135579511,0.385843303530627,2026-05-12,9
7361.0,UGT_IOS,Total,1 vs 3,0.7432308588994186,0.7781641030568899,4.700187531126011,-0.04268206811629033,0.11254855643123278,0.37769881266811745,2026-05-12,9
7361.0,UGT_IOS,Winbacks,1 vs 2,0.07782016980893881,0.09100559473199644,16.94345431965774,-0.01406554192132033,0.04043639176743559,0.34296057564496707,2026-05-12,9
7361.0,UGT_IOS,Winbacks,1 vs 3,0.07782016980893881,0.08532509516133577,9.643933405469003,-0.019305769313176773,0.03431562001797068,0.5832534543679844,2026-05-12,9
7379.0,UGT_ANDROID,Floating Splash,1 vs 2,0.011411926317491659,0.0011965352962397518,-89.51504537489207,-0.01681574749127484,-0.003615034551228978,0.0024178118823991374,2026-05-14,3
7379.0,UGT_ANDROID,Total,1 vs 2,0.10204409291756755,0.11174589698331747,9.507462694177846,-0.02490803748233953,0.04431164561383935,0.5827202768247908,2026-05-14,3
7379.0,UGT_IOS,Floating Splash,1 vs 2,0.023149432386901977,0.0036146141817204845,-84.38573300066898,-0.027063531354610627,-0.012006105055752359,3.665897034982858e-07,2026-05-14,3
7379.0,UGT_IOS,Total,1 vs 2,0.22887077975834325,0.20657646722378034,-9.74100431610479,-0.05568167823703638,0.011093053167910566,0.19061565129614721,2026-05-14,3
7382.0,UG_WEB,Total,1 vs 2,0.030879326138452137,0.07813583559319665,153.0360774158827,-0.0047482663226020225,0.09926128523209102,0.0749107201724758,2026-05-21,8
7394.0,UG_WEB,Pro,1 vs 2,7.797355762387711,8.265748222342577,6.007067962888928,-0.2761861533543568,1.2129710732640884,0.2175923392269069,2026-05-08,10
7394.0,UG_WEB,Relaunch,1 vs 2,8.480477789235232,9.446364489688149,11.389531633217329,-0.5072205326863319,2.4389939335921644,0.1987542485184507,2026-05-08,3
7394.0,UG_WEB,Total,1 vs 2,9.872900267464317,9.89210210157838,0.19449030775022202,-0.801044964639301,0.8394486328674284,0.9634039709137688,2026-05-08,10
7430.0,UG_WEB,Total,1 vs 2,0.33110187746240594,0.3586333097204659,8.315093973209489,-0.027572123917334955,0.0826349884334549,0.3274523606252323,2026-05-19,8
7433.0,UG_WEB,Total,1 vs 2,0.29338027613823403,1.2853221252184956,338.10788582559024,0.2713980598277661,1.712485638332757,0.006971581967271219,2026-05-25,15
7454.0,UGT_ANDROID,Free,1 vs 2,0.11858838593587515,0.12160943247946865,2.5475062500868235,-0.014765050903845747,0.020807143991032746,0.7392033785161568,2026-05-27,10
7454.0,UGT_ANDROID,Interstitials,1 vs 2,0.02896706800643309,0.029083048737607017,0.40038823103591725,-0.007787801988316049,0.008019763450663905,0.9770554717693336,2026-05-27,10
7454.0,UGT_ANDROID,Total,1 vs 2,0.11857962249178987,0.1215958756329212,2.5436521703719897,-0.01476819928214423,0.020800705564406878,0.7395789373533781,2026-05-27,10
7454.0,UGT_IOS,Free,1 vs 2,0.40208350581093505,0.3511476621081115,-12.667976419498855,-0.11831930302624227,0.016447615620595143,0.1384582735310994,2026-05-25,8
7454.0,UGT_IOS,Interstitials,1 vs 2,0.07127060544836267,0.042235482704862125,-40.73926769786909,-0.0531402776087296,-0.004929967878271487,0.01823485796981384,2026-05-25,8
7454.0,UGT_IOS,Total,1 vs 2,0.40208350581093505,0.3511476621081115,-12.667976419498855,-0.11831930302624227,0.016447615620595143,0.1384582735310994,2026-05-25,8
7460.0,UG_WEB,Total,1 vs 2,0.22643561508485172,0.23975256185179358,5.881118463609021,-0.006218312029262478,0.032852205563146206,0.18152199748716658,2026-05-27,8
7466.0,UGT_ANDROID,Total,1 vs 2,0.9395135986198925,0.9632848433227301,2.530165048995208,-0.06911263115600116,0.11665512056167643,0.6159471669727319,2026-06-11,17
7466.0,UGT_ANDROID,Tour,1 vs 2,0.6653383574381853,0.7255162045672746,9.044698303701859,-0.02217061052383587,0.14252630478201456,0.1520624395965308,2026-06-11,17
